dataset\11437541-4204544991684636.jpg,0.00028162572,0.00032609294,0.87348443,0.00016798728,0.00020257289,0.0010820357,0.00012846086,0.00041502737,0.00034091534,0.00011857925,0.000474317,0.017959816,0.00015810567,0.0013834246,0.056448665,0.00030138894,0.0029101325,0.048978172,0.0002668033,0.011857925,0.012589164,7.411203e-05,0.0017688072,1.9763209e-05,8.893444e-05,1.4822406e-05,0.0,6.423043e-05,0.0,0.0,4.9408022e-06,0.0,0.0,4.9408023e-05,0.0,0.0,2.9644812e-05,2.9644812e-05,0.42766595,1.9763209e-05,4.9408022e-06,9.8816045e-06,4.9408022e-06,0.0,0.0,4.9408022e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9408022e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083005475,4.9408022e-06,0.0,0.0,0.0,0.0,0.0,9.8816045e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9763209e-05,0.0,0.00096839725,4.9408022e-06,0.0,1.4822406e-05,1.9763209e-05,0.0,0.0,9.8816045e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9763209e-05,0.0002272769,0.0030435342,3.9526418e-05,7.411203e-05,0.0,7.411203e-05,0.0,0.0,0.00014822406,0.0,0.0,9.8816045e-06,0.0,0.0,9.8816045e-06,0.0,0.0,1.4822406e-05,0.0,0.0,1.4822406e-05,0.0,0.0,0.0,0.0,0.0,4.9408022e-06,0.0,0.0,0.0,0.0,0.0,4.9408022e-06,0.0,0.0,0.003419035,0.020825481,0.018152507,0.006442806,0.00010375684,0.0,0.0014130694,0.0,0.0,0.00074606115,0.0,0.0,0.00027668494,0.0,0.0,0.00016798728,0.0,0.0,0.0001976321,0.0,0.0,0.00013340166,0.0,0.0,6.423043e-05,0.0,0.0,9.8816045e-06,0.0,0.0,4.9408023e-05,0.0,0.0,0.0008399364,0.0,0.0,6.423043e-05,8.893444e-05,0.0012104965,0.031734772,0.0,0.0,0.0016699912,0.0,0.0,0.00010869765,0.0,0.0,2.9644812e-05,0.0,0.0,2.4704012e-05,0.0,0.0,4.446722e-05,0.0,0.0,0.0,0.0,0.0,2.4704012e-05,0.0,0.0,4.9408022e-06,0.0,0.0,3.4585617e-05,0.0,0.0,3.9526418e-05,0.0,0.0,0.00014822406,3.4585617e-05,0.21461856,0.00079546915,0.0,3.4585617e-05,0.00034585616,9.8816045e-06,4.9408022e-06,0.00014328327,0.0,0.0,0.00010869765,0.0,0.0,2.9644812e-05,0.0,0.0,3.4585617e-05,0.0,0.0,2.4704012e-05,0.0,0.0,9.8816045e-06,0.0,0.0,4.9408022e-06,0.0,0.0,0.0,0.0,0.0,9.8816045e-06,0.0,0.0,0.0014202952,0.0041736746,0.9823543,0.002122137,0.0028862725,0.001291555,0.0018438922,0.0006893831,0.007118088,0.00070184184,0.0010756038,0.041122116,0.00039867937,0.0020432319,0.050354037,0.0002865508,0.0067609376,0.024610145,0.00026163334,0.01468469,0.036038954,0.000112128575,0.0052741957,0.0013704604,0.00014535185,9.966984e-05,4.15291e-06,5.8140744e-05,4.5682013e-05,0.0,2.491746e-05,1.245873e-05,0.0,0.00024086879,0.0,0.0,7.475238e-05,0.00013289312,0.1613904,3.737619e-05,0.0,2.491746e-05,8.30582e-06,4.15291e-06,0.0,2.9070372e-05,0.0,0.0,2.9070372e-05,0.0,0.0,8.30582e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.30582e-06,1.245873e-05,0.001245873,0.0,0.0,0.0,4.15291e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322328e-05,0.0,0.0008887228,4.15291e-05,0.0,8.30582e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5682013e-05,0.0004111381,0.0023256296,0.00013289312,8.30582e-05,4.15291e-06,3.322328e-05,0.0,0.0,7.475238e-05,0.0,0.0,1.245873e-05,0.0,0.0,1.245873e-05,0.0,0.0,1.661164e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00637887,0.031043004,0.018168982,0.008957827,0.00014950476,4.15291e-06,0.002122137,0.0,0.0,0.0009427106,0.0,0.0,0.00046097304,0.0,0.0,0.0002034926,0.0,0.0,0.00021179841,0.0,0.0,0.000112128575,0.0,0.0,9.1364025e-05,0.0,0.0,7.475238e-05,0.0,0.0,4.5682013e-05,0.0,0.0,0.0010050043,0.0,0.0,0.00010797566,0.0006395482,0.00111298,0.02932785,8.30582e-06,0.0,0.008646359,0.0,0.0,0.00026993916,0.0,0.0,4.983492e-05,0.0,0.0,2.9070372e-05,0.0,0.0,4.5682013e-05,0.0,0.0,3.322328e-05,0.0,0.0,8.30582e-06,0.0,0.0,8.30582e-06,0.0,0.0,4.15291e-06,0.0,0.0,7.0599475e-05,0.0,0.0,0.0014410599,0.0034095393,0.002030773,0.0018563508,0.00041944394,4.15291e-05,0.0049211984,4.15291e-05,0.0,0.0021345958,2.491746e-05,0.0,0.00026578625,2.076455e-05,0.0,0.00015781059,0.0,0.0,0.00010797566,4.15291e-06,0.0,3.322328e-05,0.0,0.0,1.661164e-05,0.0,0.0,2.9070372e-05,0.0,0.0,1.245873e-05,0.0,0.0,8.30582e-06,0.0,0.0,1.2495702e-05,0.0005123238,0.99297726,7.1850285e-05,0.0003311361,6.872636e-05,0.00016556805,5.3106734e-05,0.0,8.434599e-05,0.0,0.0,3.1239256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015307235,0.11830306,0.0,9.371777e-05,3.748711e-05,1.2495702e-05,7.1850285e-05,3.1239256e-06,1.5619627e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.998281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4991405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.998281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014994844,0.00022492264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.684169e-05,0.000103089544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.996562e-05,7.497422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004794722,0.9956591,0.0,0.0007268432,0.00012826645,0.0,0.00011910455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7726814e-05,0.09306952,0.0,0.0003389899,7.6349075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4431703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014659022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016186004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003115042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00626615,0.019389126,0.5456479,0.0021118456,0.0007258913,0.0013379174,0.0007757074,0.00054086023,0.0012293896,0.00040920347,0.00069030846,0.010826101,0.00020282259,0.0009981006,0.01642685,0.00017435626,0.0023538095,0.007532902,0.00013521506,0.0064191567,0.0025744236,0.0001174236,0.00091803906,3.3803764e-05,9.0736416e-05,0.00017079797,0.0,6.760753e-05,3.558291e-05,0.0,3.3803764e-05,1.6012309e-05,0.0,0.00014233164,0.0,0.0,0.0007383454,0.018398143,0.80799,4.9816073e-05,3.2024618e-05,9.6073854e-05,1.6012309e-05,1.0674873e-05,0.0,8.895728e-06,0.0,0.0,1.7791455e-06,0.0,0.0,0.0,0.0,0.0,1.7791455e-06,0.0,0.0,0.0,0.0,0.0,1.7791455e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.895728e-06,0.0,0.0,5.87118e-05,0.0004732527,0.0016208015,8.895728e-06,5.3374365e-06,3.558291e-06,3.558291e-06,0.0,0.0,5.3374365e-06,0.0,0.0,0.0,0.0,0.0,3.558291e-06,0.0,0.0,0.0,0.0,0.0,3.558291e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2454018e-05,0.0,0.0,0.0019873055,0.020867597,0.0139449425,0.00010319044,4.8036927e-05,1.6012309e-05,2.6687181e-05,0.0,0.0,3.558291e-06,0.0,0.0,0.0,0.0,0.0,1.7791455e-06,0.0,0.0,3.558291e-06,0.0,0.0,1.7791455e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7791455e-06,0.0,0.0,8.895728e-06,0.0,0.0,0.00036294566,0.10599615,0.1351421,0.009413458,0.026231721,0.0012881013,0.0027452214,0.0003949703,3.558291e-06,0.0007934989,1.7791455e-06,0.0,0.00025619694,0.0,0.0,0.00012454018,0.0,0.0,9.963215e-05,0.0,0.0,3.7362053e-05,0.0,0.0,4.2699492e-05,0.0,0.0,1.6012309e-05,0.0,0.0,7.116582e-06,0.0,0.0,6.4049236e-05,0.0,0.0,0.01653182,0.104211666,0.07576491,0.018003173,0.0014001875,8.5398984e-05,0.003704181,2.8466327e-05,0.0,0.0018627653,0.0,0.0,0.00070098334,0.0,0.0,0.00036294566,0.0,0.0,0.0004269949,0.0,0.0,0.00031135045,0.0,0.0,0.00020993917,0.0,0.0,8.184069e-05,0.0,0.0,0.0001405525,0.0,0.0,0.0021118456,0.0,0.0,0.00013521506,0.00075791596,0.0011190824,0.00018325198,4.625778e-05,0.0,5.3374362e-05,0.0,0.0,1.6012309e-05,0.0,0.0,3.558291e-06,0.0,0.0,0.0,0.0,0.0,1.7791455e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7791455e-06,0.0,0.0,0.0,0.0,0.0,2.1349746e-05,0.0,0.0,0.0014766908,0.0026242395,0.001113745,0.00056932657,0.00013877335,9.6073854e-05,0.00017257711,7.294497e-05,2.312889e-05,0.00010319044,3.2024618e-05,1.2454018e-05,4.447864e-05,2.6687181e-05,1.4233164e-05,2.6687181e-05,1.95706e-05,1.7791455e-06,1.0674873e-05,5.3374365e-06,1.7791455e-06,1.0674873e-05,5.3374365e-06,0.0,1.7791455e-06,0.0,0.0,1.2454018e-05,0.0,0.0,0.0,0.0,0.0,8.895728e-06,0.0,0.0
